DRIVER_ID,CONSTRUCTOR_ID,QUALY_PERFORMANCE,CT_QUALY_PERFORMANCE,GRID,AFINIDAD_QUALY_3,CIRCUIT_NAME,GP_DATE,TARGET
841,51,4,4,7,0.0,Circuit Park Zandvoort,2021-09-05,7
9,51,0,4,16,0.0,Circuit Park Zandvoort,2021-09-05,0
847,3,15,15,11,5.5,Circuit Park Zandvoort,2021-09-05,0
854,210,0,0,17,0.0,Circuit Park Zandvoort,2021-09-05,0
852,213,7,67,14,0.0,Circuit Park Zandvoort,2021-09-05,0
853,210,0,0,18,0.0,Circuit Park Zandvoort,2021-09-05,0
817,1,33,102,2,3.0,Autodromo Nazionale di Monza,2021-09-12,2
846,1,69,102,3,4.5,Autodromo Nazionale di Monza,2021-09-12,3
822,131,107,260,19,5.0,Autodromo Nazionale di Monza,2021-09-12,0
844,6,77,133,5,9.0,Autodromo Nazionale di Monza,2021-09-12,5
815,9,68,238,8,2.5,Autodromo Nazionale di Monza,2021-09-12,8
832,6,56,133,6,6.0,Autodromo Nazionale di Monza,2021-09-12,6
840,117,3,9,9,0.5,Autodromo Nazionale di Monza,2021-09-12,0
4,214,17,28,10,4.615384615384615,Autodromo Nazionale di Monza,2021-09-12,0
847,3,15,15,14,9.0,Autodromo Nazionale di Monza,2021-09-12,0
839,214,11,28,12,6.0,Autodromo Nazionale di Monza,2021-09-12,0
849,3,0,15,13,0.0,Autodromo Nazionale di Monza,2021-09-12,0
20,117,6,9,11,5.909090909090909,Autodromo Nazionale di Monza,2021-09-12,0
841,51,4,4,7,0.0,Autodromo Nazionale di Monza,2021-09-12,7
9,51,0,4,17,1.5,Autodromo Nazionale di Monza,2021-09-12,0
854,210,0,0,18,0.0,Autodromo Nazionale di Monza,2021-09-12,0
853,210,0,0,16,0.0,Autodromo Nazionale di Monza,2021-09-12,0
1,131,153,260,4,6.647058823529412,Autodromo Nazionale di Monza,2021-09-12,4
830,9,170,238,1,4.125,Autodromo Nazionale di Monza,2021-09-12,1
1,131,153,260,4,6.125,Sochi Autodrom,2021-09-26,4
830,9,170,238,20,2.4,Sochi Autodrom,2021-09-26,0
832,6,56,133,2,6.25,Sochi Autodrom,2021-09-26,2
817,1,33,102,5,3.6666666666666665,Sochi Autodrom,2021-09-26,5
822,131,107,260,16,6.285714285714286,Sochi Autodrom,2021-09-26,0
4,214,17,28,6,4.0,Sochi Autodrom,2021-09-26,6
846,1,69,102,1,7.333333333333333,Sochi Autodrom,2021-09-26,1
8,51,0,4,13,6.6,Sochi Autodrom,2021-09-26,0
815,9,68,238,8,3.75,Sochi Autodrom,2021-09-26,8
840,117,3,9,7,0.0,Sochi Autodrom,2021-09-26,7
20,117,6,9,10,6.0,Sochi Autodrom,2021-09-26,0
842,213,60,67,11,0.0,Sochi Autodrom,2021-09-26,0
839,214,11,28,9,0.0,Sochi Autodrom,2021-09-26,0
841,51,4,4,17,0.0,Sochi Autodrom,2021-09-26,0
852,213,7,67,12,0.0,Sochi Autodrom,2021-09-26,0
853,210,0,0,15,0.0,Sochi Autodrom,2021-09-26,0
849,3,0,15,18,0.0,Sochi Autodrom,2021-09-26,0
822,131,107,260,1,4.5,Istanbul Park,2021-10-10,1
815,9,68,238,6,6.5,Istanbul Park,2021-10-10,6
1,131,153,260,11,5.0,Istanbul Park,2021-10-10,0
842,213,60,67,4,0.0,Istanbul Park,2021-10-10,4
832,6,56,133,19,0.0,Istanbul Park,2021-10-10,0
840,117,3,9,8,13.0,Istanbul Park,2021-10-10,8
839,214,11,28,12,0.0,Istanbul Park,2021-10-10,0
8,51,0,4,17,6.4,Istanbul Park,2021-10-10,0
817,1,33,102,20,0.0,Istanbul Park,2021-10-10,0
852,213,7,67,9,0.0,Istanbul Park,2021-10-10,0
4,214,17,28,5,4.333333333333333,Istanbul Park,2021-10-10,5
20,117,6,9,10,8.666666666666666,Istanbul Park,2021-10-10,0
853,210,0,0,18,0.0,Istanbul Park,2021-10-10,0
830,9,170,238,1,5.285714285714286,Circuit of the Americas,2021-10-24,1
1,131,153,260,2,7.7272727272727275,Circuit of the Americas,2021-10-24,2
815,9,68,238,3,1.6,Circuit of the Americas,2021-10-24,3
844,6,77,133,4,6.75,Circuit of the Americas,2021-10-24,4
817,1,33,102,6,7.5,Circuit of the Americas,2021-10-24,6
832,6,56,133,5,5.4,Circuit of the Americas,2021-10-24,5
846,1,69,102,7,6.666666666666667,Circuit of the Americas,2021-10-24,7
852,213,7,67,10,0.0,Circuit of the Americas,2021-10-24,0
20,117,6,9,18,5.75,Circuit of the Americas,2021-10-24,0
841,51,4,4,12,0.0,Circuit of the Americas,2021-10-24,0
840,117,3,9,13,0.0,Circuit of the Americas,2021-10-24,0
8,51,0,4,15,5.333333333333333,Circuit of the Americas,2021-10-24,0
849,3,0,15,14,0.0,Circuit of the Americas,2021-10-24,0
854,210,0,0,16,0.0,Circuit of the Americas,2021-10-24,0
853,210,0,0,17,0.0,Circuit of the Americas,2021-10-24,0
4,214,17,28,19,2.4,Circuit of the Americas,2021-10-24,0
839,214,11,28,11,3.0,Circuit of the Americas,2021-10-24,0
842,213,60,67,8,0.0,Circuit of the Americas,2021-10-24,8
1,131,153,260,2,6.75,AutÃ³dromo Hermanos RodrÃ­guez,2021-11-07,2
815,9,68,238,4,3.2,AutÃ³dromo Hermanos RodrÃ­guez,2021-11-07,4
842,213,60,67,5,0.0,AutÃ³dromo Hermanos RodrÃ­guez,2021-11-07,5
844,6,77,133,8,7.0,AutÃ³dromo Hermanos RodrÃ­guez,2021-11-07,8
832,6,56,133,6,5.0,AutÃ³dromo Hermanos RodrÃ­guez,2021-11-07,6
20,117,6,9,9,7.6,AutÃ³dromo Hermanos RodrÃ­guez,2021-11-07,0
4,214,17,28,12,0.0,AutÃ³dromo Hermanos RodrÃ­guez,2021-11-07,0
846,1,69,102,18,0.6666666666666666,AutÃ³dromo Hermanos RodrÃ­guez,2021-11-07,0
841,51,4,4,11,0.0,AutÃ³dromo Hermanos RodrÃ­guez,2021-11-07,0
817,1,33,102,7,6.4,AutÃ³dromo Hermanos RodrÃ­guez,2021-11-07,7
839,214,11,28,19,3.0,AutÃ³dromo Hermanos RodrÃ­guez,2021-11-07,0
840,117,3,9,20,0.0,AutÃ³dromo Hermanos RodrÃ­guez,2021-11-07,0
847,3,15,15,16,6.5,AutÃ³dromo Hermanos RodrÃ­guez,2021-11-07,0
849,3,0,15,13,0.0,AutÃ³dromo Hermanos RodrÃ­guez,2021-11-07,0
853,210,0,0,15,0.0,AutÃ³dromo Hermanos RodrÃ­guez,2021-11-07,0
854,210,0,0,14,0.0,AutÃ³dromo Hermanos RodrÃ­guez,2021-11-07,0
852,213,7,67,17,0.0,AutÃ³dromo Hermanos RodrÃ­guez,2021-11-07,0
1,131,153,260,10,6.25,AutÃ³dromo JosÃ© Carlos Pace,2021-11-14,0
830,9,170,238,2,8.142857142857142,AutÃ³dromo JosÃ© Carlos Pace,2021-11-14,2
815,9,68,238,4,4.0,AutÃ³dromo JosÃ© Carlos Pace,2021-11-14,4
844,6,77,133,6,2.0,AutÃ³dromo JosÃ© Carlos Pace,2021-11-14,6
832,6,56,133,3,2.8,AutÃ³dromo JosÃ© Carlos Pace,2021-11-14,3
842,213,60,67,7,0.0,AutÃ³dromo JosÃ© Carlos Pace,2021-11-14,7
839,214,11,28,8,0.0,AutÃ³dromo JosÃ© Carlos Pace,2021-11-14,8
4,214,17,28,12,4.615384615384615,AutÃ³dromo JosÃ© Carlos Pace,2021-11-14,0
20,117,6,9,9,7.0,AutÃ³dromo JosÃ© Carlos Pace,2021-11-14,0
847,3,15,15,17,7.5,AutÃ³dromo JosÃ© Carlos Pace,2021-11-14,0
841,51,4,4,13,0.0,AutÃ³dromo JosÃ© Carlos Pace,2021-11-14,0
852,213,7,67,15,0.0,AutÃ³dromo JosÃ© Carlos Pace,2021-11-14,0
849,3,0,15,16,0.0,AutÃ³dromo JosÃ© Carlos Pace,2021-11-14,0
853,210,0,0,19,0.0,AutÃ³dromo JosÃ© Carlos Pace,2021-11-14,0
817,1,33,102,11,0.6666666666666666,AutÃ³dromo JosÃ© Carlos Pace,2021-11-14,0
840,117,3,9,14,12.0,AutÃ³dromo JosÃ© Carlos Pace,2021-11-14,0
1,131,153,260,1,8.5,Losail International Circuit,2021-11-21,1
830,9,170,238,7,6.0,Losail International Circuit,2021-11-21,7
4,214,17,28,3,10.0,Losail International Circuit,2021-11-21,3
815,9,68,238,11,0.0,Losail International Circuit,2021-11-21,0
839,214,11,28,9,0.0,Losail International Circuit,2021-11-21,0
840,117,3,9,12,0.0,Losail International Circuit,2021-11-21,0
832,6,56,133,5,2.5,Losail International Circuit,2021-11-21,5
844,6,77,133,13,2.5,Losail International Circuit,2021-11-21,0
846,1,69,102,4,5.0,Losail International Circuit,2021-11-21,4
20,117,6,9,10,0.0,Losail International Circuit,2021-11-21,0
842,213,60,67,2,0.0,Losail International Circuit,2021-11-21,2
817,1,33,102,14,0.0,Losail International Circuit,2021-11-21,0
852,213,7,67,8,0.0,Losail International Circuit,2021-11-21,8
8,51,0,4,16,0.0,Losail International Circuit,2021-11-21,0
841,51,4,4,18,0.0,Losail International Circuit,2021-11-21,0
854,210,0,0,19,0.0,Losail International Circuit,2021-11-21,0
847,3,15,15,15,10.0,Losail International Circuit,2021-11-21,0
853,210,0,0,20,0.0,Losail International Circuit,2021-11-21,0
849,3,0,15,17,0.0,Losail International Circuit,2021-11-21,0
822,131,107,260,6,3.0,Losail International Circuit,2021-11-21,6
830,9,170,238,3,5.5,Jeddah Corniche Circuit,2021-12-05,3
822,131,107,260,2,7.0,Jeddah Corniche Circuit,2021-12-05,2
839,214,11,28,9,8.0,Jeddah Corniche Circuit,2021-12-05,0
817,1,33,102,11,0.0,Jeddah Corniche Circuit,2021-12-05,0
844,6,77,133,4,6.75,Jeddah Corniche Circuit,2021-12-05,4
841,51,4,4,10,0.0,Jeddah Corniche Circuit,2021-12-05,0
840,117,3,9,18,8.0,Jeddah Corniche Circuit,2021-12-05,0
849,3,0,15,16,0.0,Jeddah Corniche Circuit,2021-12-05,0
4,214,17,28,13,9.0,Jeddah Corniche Circuit,2021-12-05,0
852,213,7,67,8,0.0,Jeddah Corniche Circuit,2021-12-05,8
8,51,0,4,12,0.0,Jeddah Corniche Circuit,2021-12-05,0
20,117,6,9,17,0.0,Jeddah Corniche Circuit,2021-12-05,0
853,210,0,0,20,0.0,Jeddah Corniche Circuit,2021-12-05,0
854,210,0,0,19,0.0,Jeddah Corniche Circuit,2021-12-05,0
830,9,170,238,1,7.625,Yas Marina Circuit,2021-12-12,1
832,6,56,133,5,3.3333333333333335,Yas Marina Circuit,2021-12-12,5
842,213,60,67,12,0.0,Yas Marina Circuit,2021-12-12,0
846,1,69,102,3,9.0,Yas Marina Circuit,2021-12-12,3
839,214,11,28,9,1.0,Yas Marina Circuit,2021-12-12,0
20,117,6,9,15,5.7272727272727275,Yas Marina Circuit,2021-12-12,0
817,1,33,102,10,4.666666666666667,Yas Marina Circuit,2021-12-12,0
840,117,3,9,13,0.5,Yas Marina Circuit,2021-12-12,0
854,210,0,0,19,0.0,Yas Marina Circuit,2021-12-12,0
815,9,68,238,4,3.0,Yas Marina Circuit,2021-12-12,4
849,3,0,15,16,0.0,Yas Marina Circuit,2021-12-12,0
847,3,15,15,17,5.0,Yas Marina Circuit,2021-12-12,0
8,51,0,4,18,5.125,Yas Marina Circuit,2021-12-12,0
853,210,0,0,20,0.0,Yas Marina Circuit,2021-12-12,0
844,6,154,276,1,9.6,Bahrain International Circuit,2022-03-20,1
832,6,122,276,3,3.625,Bahrain International Circuit,2022-03-20,3
1,131,77,157,5,5.882352941176471,Bahrain International Circuit,2022-03-20,5
847,131,80,157,9,5.75,Bahrain International Circuit,2022-03-20,0
825,210,11,15,7,0.0,Bahrain International Circuit,2022-03-20,7
822,51,18,18,6,7.0,Bahrain International Circuit,2022-03-20,6
839,214,19,54,11,0.0,Bahrain International Circuit,2022-03-20,0
852,213,2,13,16,0.0,Bahrain International Circuit,2022-03-20,0
4,214,35,54,8,4.2727272727272725,Bahrain International Circuit,2022-03-20,8
855,51,0,18,15,0.0,Bahrain International Circuit,2022-03-20,0
854,210,4,15,12,0.0,Bahrain International Circuit,2022-03-20,0
840,117,4,4,19,0.6666666666666666,Bahrain International Circuit,2022-03-20,0
848,3,4,5,14,3.5,Bahrain International Circuit,2022-03-20,0
817,1,12,58,18,4.833333333333333,Bahrain International Circuit,2022-03-20,0
846,1,46,58,13,1.0,Bahrain International Circuit,2022-03-20,0
849,3,0,5,20,0.0,Bahrain International Circuit,2022-03-20,0
807,117,0,4,17,3.0,Bahrain International Circuit,2022-03-20,0
815,9,108,257,4,3.25,Bahrain International Circuit,2022-03-20,4
830,9,149,257,2,6.666666666666667,Bahrain International Circuit,2022-03-20,2
842,213,11,13,10,0.0,Bahrain International Circuit,2022-03-20,0
830,9,149,257,4,5.5,Jeddah Corniche Circuit,2022-03-27,4
844,6,154,276,2,6.75,Jeddah Corniche Circuit,2022-03-27,2
832,6,122,276,3,5.0,Jeddah Corniche Circuit,2022-03-27,3
815,9,108,257,1,7.25,Jeddah Corniche Circuit,2022-03-27,1
847,131,80,157,6,5.0,Jeddah Corniche Circuit,2022-03-27,6
839,214,19,54,5,8.0,Jeddah Corniche Circuit,2022-03-27,5
846,1,46,58,11,2.3333333333333335,Jeddah Corniche Circuit,2022-03-27,0
842,213,11,13,9,0.0,Jeddah Corniche Circuit,2022-03-27,0
825,210,11,15,10,0.0,Jeddah Corniche Circuit,2022-03-27,0
1,131,77,157,15,3.5,Jeddah Corniche Circuit,2022-03-27,0
855,51,0,18,12,0.0,Jeddah Corniche Circuit,2022-03-27,0
807,117,0,4,17,0.0,Jeddah Corniche Circuit,2022-03-27,0
840,117,4,4,13,8.0,Jeddah Corniche Circuit,2022-03-27,0
848,3,4,5,16,0.0,Jeddah Corniche Circuit,2022-03-27,0
822,51,18,18,8,7.0,Jeddah Corniche Circuit,2022-03-27,8
4,214,35,54,7,9.0,Jeddah Corniche Circuit,2022-03-27,7
817,1,12,58,14,0.0,Jeddah Corniche Circuit,2022-03-27,0
849,3,0,5,18,0.0,Jeddah Corniche Circuit,2022-03-27,0
852,213,2,13,19,0.0,Jeddah Corniche Circuit,2022-03-27,0
844,6,154,276,1,6.25,Albert Park Grand Prix Circuit,2022-04-10,1
815,9,108,257,3,1.8,Albert Park Grand Prix Circuit,2022-04-10,3
847,131,80,157,6,5.666666666666667,Albert Park Grand Prix Circuit,2022-04-10,6
1,131,77,157,5,7.125,Albert Park Grand Prix Circuit,2022-04-10,5
846,1,46,58,4,3.6666666666666665,Albert Park Grand Prix Circuit,2022-04-10,4
817,1,12,58,7,3.8,Albert Park Grand Prix Circuit,2022-04-10,7
839,214,19,54,8,1.0,Albert Park Grand Prix Circuit,2022-04-10,8
822,51,18,18,12,2.6,Albert Park Grand Prix Circuit,2022-04-10,0
842,213,11,13,11,0.0,Albert Park Grand Prix Circuit,2022-04-10,0
848,3,4,5,20,0.0,Albert Park Grand Prix Circuit,2022-04-10,0
855,51,0,18,14,0.0,Albert Park Grand Prix Circuit,2022-04-10,0
840,117,4,4,19,6.0,Albert Park Grand Prix Circuit,2022-04-10,0
854,210,4,15,15,0.0,Albert Park Grand Prix Circuit,2022-04-10,0
825,210,11,15,16,0.0,Albert Park Grand Prix Circuit,2022-04-10,0
852,213,2,13,13,0.0,Albert Park Grand Prix Circuit,2022-04-10,0
849,3,0,5,18,0.0,Albert Park Grand Prix Circuit,2022-04-10,0
4,214,35,54,10,4.230769230769231,Albert Park Grand Prix Circuit,2022-04-10,0
830,9,149,257,2,7.333333333333333,Albert Park Grand Prix Circuit,2022-04-10,2
20,117,0,4,17,7.2727272727272725,Albert Park Grand Prix Circuit,2022-04-10,0
832,6,122,276,9,3.0,Albert Park Grand Prix Circuit,2022-04-10,0
830,9,149,257,1,8.5,Autodromo Enzo e Dino Ferrari,2022-04-24,1
815,9,108,257,3,4.0,Autodromo Enzo e Dino Ferrari,2022-04-24,3
846,1,46,58,5,5.0,Autodromo Enzo e Dino Ferrari,2022-04-24,5
847,131,80,157,11,3.0,Autodromo Enzo e Dino Ferrari,2022-04-24,0
822,51,18,18,7,5.0,Autodromo Enzo e Dino Ferrari,2022-04-24,7
844,6,154,276,2,8.333333333333334,Autodromo Enzo e Dino Ferrari,2022-04-24,2
852,213,2,13,12,0.0,Autodromo Enzo e Dino Ferrari,2022-04-24,0
20,117,0,4,13,0.0,Autodromo Enzo e Dino Ferrari,2022-04-24,0
825,210,11,15,8,0.0,Autodromo Enzo e Dino Ferrari,2022-04-24,8
840,117,4,4,15,0.0,Autodromo Enzo e Dino Ferrari,2022-04-24,0
848,3,4,5,18,4.0,Autodromo Enzo e Dino Ferrari,2022-04-24,0
842,213,11,13,17,0.0,Autodromo Enzo e Dino Ferrari,2022-04-24,0
1,131,77,157,14,4.5,Autodromo Enzo e Dino Ferrari,2022-04-24,0
839,214,19,54,16,0.0,Autodromo Enzo e Dino Ferrari,2022-04-24,0
849,3,0,5,19,0.0,Autodromo Enzo e Dino Ferrari,2022-04-24,0
854,210,4,15,10,0.0,Autodromo Enzo e Dino Ferrari,2022-04-24,0
817,1,12,58,6,6.0,Autodromo Enzo e Dino Ferrari,2022-04-24,6
4,214,35,54,9,3.2,Autodromo Enzo e Dino Ferrari,2022-04-24,0
832,6,122,276,4,3.5,Autodromo Enzo e Dino Ferrari,2022-04-24,4
830,9,149,257,3,5.0,Miami International Autodrome,2022-05-08,3
844,6,154,276,1,7.666666666666667,Miami International Autodrome,2022-05-08,1
832,6,122,276,2,9.0,Miami International Autodrome,2022-05-08,2
815,9,108,257,4,6.333333333333333,Miami International Autodrome,2022-05-08,4
847,131,80,157,12,2.6666666666666665,Miami International Autodrome,2022-05-08,0
1,131,77,157,6,1.6666666666666667,Miami International Autodrome,2022-05-08,6
822,51,18,18,5,0.0,Miami International Autodrome,2022-05-08,5
839,214,19,54,20,0.0,Miami International Autodrome,2022-05-08,0
848,3,4,5,18,0.0,Miami International Autodrome,2022-05-08,0
4,214,35,54,11,7.0,Miami International Autodrome,2022-05-08,0
852,213,2,13,9,0.0,Miami International Autodrome,2022-05-08,0
817,1,12,58,14,0.0,Miami International Autodrome,2022-05-08,0
849,3,0,5,19,0.0,Miami International Autodrome,2022-05-08,0
854,210,4,15,15,0.0,Miami International Autodrome,2022-05-08,0
842,213,11,13,7,0.0,Miami International Autodrome,2022-05-08,7
846,1,46,58,8,2.5,Miami International Autodrome,2022-05-08,8
830,9,149,257,2,7.222222222222222,Circuit de Barcelona-Catalunya,2022-05-22,2
815,9,108,257,5,2.142857142857143,Circuit de Barcelona-Catalunya,2022-05-22,5
847,131,80,157,4,5.666666666666667,Circuit de Barcelona-Catalunya,2022-05-22,4
822,51,18,18,7,7.0,Circuit de Barcelona-Catalunya,2022-05-22,7
846,1,46,58,11,5.4,Circuit de Barcelona-Catalunya,2022-05-22,0
4,214,35,54,20,6.461538461538462,Circuit de Barcelona-Catalunya,2022-05-22,0
852,213,2,13,13,0.0,Circuit de Barcelona-Catalunya,2022-05-22,0
20,117,0,4,16,6.2727272727272725,Circuit de Barcelona-Catalunya,2022-05-22,0
842,213,11,13,14,3.0,Circuit de Barcelona-Catalunya,2022-05-22,0
854,210,4,15,10,0.0,Circuit de Barcelona-Catalunya,2022-05-22,0
840,117,4,4,17,6.5,Circuit de Barcelona-Catalunya,2022-05-22,0
825,210,11,15,8,0.0,Circuit de Barcelona-Catalunya,2022-05-22,8
848,3,4,5,18,4.0,Circuit de Barcelona-Catalunya,2022-05-22,0
855,51,0,18,15,0.0,Circuit de Barcelona-Catalunya,2022-05-22,0
844,6,154,276,1,5.6,Circuit de Barcelona-Catalunya,2022-05-22,1
832,6,122,276,2,5.666666666666667,Circuit de Monaco,2022-05-29,2
830,9,149,257,4,5.375,Circuit de Monaco,2022-05-29,4
844,6,154,276,1,7.6,Circuit de Monaco,2022-05-29,1
847,131,80,157,6,4.333333333333333,Circuit de Monaco,2022-05-29,6
846,1,46,58,5,3.75,Circuit de Monaco,2022-05-29,5
4,214,35,54,7,6.230769230769231,Circuit de Monaco,2022-05-29,7
1,131,77,157,8,5.176470588235294,Circuit de Monaco,2022-05-29,8
822,51,18,18,12,3.8333333333333335,Circuit de Monaco,2022-05-29,0
20,117,0,4,9,7.0,Circuit de Monaco,2022-05-29,0
842,213,11,13,17,1.0,Circuit de Monaco,2022-05-29,0
817,1,12,58,14,7.833333333333333,Circuit de Monaco,2022-05-29,0
849,3,0,5,19,0.0,Circuit de Monaco,2022-05-29,0
855,51,0,18,20,0.0,Circuit de Monaco,2022-05-29,0
848,3,4,5,16,0.0,Circuit de Monaco,2022-05-29,0
825,210,11,15,13,0.0,Circuit de Monaco,2022-05-29,0
815,9,108,257,2,5.4,Baku City Circuit,2022-06-12,2
1,131,77,157,7,5.285714285714286,Baku City Circuit,2022-06-12,7
842,213,11,13,6,0.0,Baku City Circuit,2022-06-12,6
4,214,35,54,10,3.0,Baku City Circuit,2022-06-12,0
817,1,12,58,12,4.25,Baku City Circuit,2022-06-12,0
846,1,46,58,11,2.6666666666666665,Baku City Circuit,2022-06-12,0
839,214,19,54,13,2.0,Baku City Circuit,2022-06-12,0
848,3,4,5,17,0.0,Baku City Circuit,2022-06-12,0
852,213,2,13,8,0.0,Baku City Circuit,2022-06-12,8
854,210,4,15,20,0.0,Baku City Circuit,2022-06-12,0
849,3,0,5,18,0.0,Baku City Circuit,2022-06-12,0
840,117,4,4,19,0.0,Baku City Circuit,2022-06-12,0
825,210,11,15,16,0.0,Baku City Circuit,2022-06-12,0
855,51,0,18,14,0.0,Baku City Circuit,2022-06-12,0
844,6,154,276,1,9.75,Baku City Circuit,2022-06-12,1
830,9,149,257,1,6.285714285714286,Circuit Gilles Villeneuve,2022-06-19,1
847,131,80,157,8,8.0,Circuit Gilles Villeneuve,2022-06-19,8
844,6,154,276,19,2.0,Circuit Gilles Villeneuve,2022-06-19,0
822,51,18,18,11,6.0,Circuit Gilles Villeneuve,2022-06-19,0
855,51,0,18,10,0.0,Circuit Gilles Villeneuve,2022-06-19,0
840,117,4,4,17,0.0,Circuit Gilles Villeneuve,2022-06-19,0
817,1,12,58,9,3.4,Circuit Gilles Villeneuve,2022-06-19,0
20,117,0,4,16,8.3,Circuit Gilles Villeneuve,2022-06-19,0
848,3,4,5,12,0.0,Circuit Gilles Villeneuve,2022-06-19,0
842,213,11,13,15,5.0,Circuit Gilles Villeneuve,2022-06-19,0
849,3,0,5,18,0.0,Circuit Gilles Villeneuve,2022-06-19,0
852,213,2,13,20,0.0,Circuit Gilles Villeneuve,2022-06-19,0
815,9,108,257,13,0.4,Circuit Gilles Villeneuve,2022-06-19,0
815,9,108,257,4,1.8333333333333333,Silverstone Circuit,2022-07-03,4
1,131,77,157,5,6.631578947368421,Silverstone Circuit,2022-07-03,5
844,6,154,276,3,6.0,Silverstone Circuit,2022-07-03,3
77,6,22,55,6,7.0,Autodromo Nazionale di Monza,1993-09-12,6
30,22,85,115,6,4.2,AutÃ³dromo do Estoril,1993-09-26,6
112,33,0,0,20,0.0,AutÃ³dromo do Estoril,1993-09-26,0
65,32,4,4,14,3.0,AutÃ³dromo do Estoril,1993-09-26,0
117,3,154,273,1,8.333333333333334,Suzuka Circuit,1993-10-24,1
71,3,119,273,6,4.333333333333333,Suzuka Circuit,1993-10-24,6
123,3,56,113,6,4.666666666666667,Circuit de Monaco,1990-05-27,6
119,3,57,113,4,5.166666666666667,Circuit de Monaco,1990-05-27,4
131,34,0,0,14,0.0,Circuit de Monaco,1990-05-27,0
10,7,23,79,3,0.0,Sepang International Circuit,2009-04-05,3
8,6,38,54,7,3.0,Sepang International Circuit,2009-04-05,7
17,9,62,162,3,3.6,Shanghai International Circuit,2009-04-19,3
4,4,28,28,2,6.7,Shanghai International Circuit,2009-04-19,2
3,3,32,36,7,8.0,Shanghai International Circuit,2009-04-19,7
17,9,62,162,4,7.666666666666667,Istanbul Park,2009-06-07,4
3,3,32,36,9,9.0,Istanbul Park,2009-06-07,0
4,4,28,28,8,4.333333333333333,Istanbul Park,2009-06-07,8
1,1,59,81,16,5.0,Istanbul Park,2009-06-07,0
21,10,10,29,19,4.0,Istanbul Park,2009-06-07,0
13,6,16,54,11,3.7,Silverstone Circuit,2009-06-21,0
3,3,32,36,7,6.833333333333333,Silverstone Circuit,2009-06-21,7
6,3,4,36,5,0.0,Silverstone Circuit,2009-06-21,5
4,4,28,28,10,5.0,Silverstone Circuit,2009-06-21,0
1,1,59,81,18,6.631578947368421,Silverstone Circuit,2009-06-21,0
13,6,16,54,8,5.0,NÃ¼rburgring,2009-07-12,8
18,23,78,162,3,3.6666666666666665,NÃ¼rburgring,2009-07-12,3
4,4,28,28,12,4.571428571428571,NÃ¼rburgring,2009-07-12,0
6,3,4,36,13,0.0,NÃ¼rburgring,2009-07-12,0
1,1,59,81,5,6.6,NÃ¼rburgring,2009-07-12,5
1,1,59,81,4,7.823529411764706,Hungaroring,2009-07-26,4
17,9,62,162,3,3.6,Hungaroring,2009-07-26,3
10,7,23,79,13,0.0,Hungaroring,2009-07-26,0
6,3,4,36,9,0.0,Hungaroring,2009-07-26,0
12,4,0,28,14,0.0,Hungaroring,2009-07-26,0
67,5,3,3,10,0.0,Hungaroring,2009-07-26,0
4,4,28,28,1,5.384615384615385,Hungaroring,2009-07-26,1
1,1,59,81,1,10.0,Valencia Street Circuit,2009-08-23,1
3,3,32,36,7,2.0,Valencia Street Circuit,2009-08-23,7
21,10,10,29,16,0.0,Valencia Street Circuit,2009-08-23,0
15,7,56,79,18,0.0,Valencia Street Circuit,2009-08-23,0
67,5,3,3,15,0.0,Valencia Street Circuit,2009-08-23,0
20,9,100,162,8,6.363636363636363,Circuit de Spa-Francorchamps,2009-08-30,8
9,2,17,29,5,0.5,Circuit de Spa-Francorchamps,2009-08-30,5
5,1,22,81,15,2.6666666666666665,Circuit de Spa-Francorchamps,2009-08-30,0
3,3,32,36,10,6.666666666666667,Circuit de Spa-Francorchamps,2009-08-30,0
10,7,23,79,7,0.0,Circuit de Spa-Francorchamps,2009-08-30,7
15,7,56,79,2,9.666666666666666,Circuit de Spa-Francorchamps,2009-08-30,2
1,1,59,81,12,7.0,Circuit de Spa-Francorchamps,2009-08-30,0
4,4,28,28,8,4.615384615384615,Autodromo Nazionale di Monza,2009-09-13,8
21,6,10,54,14,0.2,Autodromo Nazionale di Monza,2009-09-13,0
67,5,3,3,19,0.0,Autodromo Nazionale di Monza,2009-09-13,0
3,3,32,36,18,4.5,Autodromo Nazionale di Monza,2009-09-13,0
1,1,59,81,1,7.785714285714286,Marina Bay Street Circuit,2009-09-27,1
10,7,23,79,6,0.0,Marina Bay Street Circuit,2009-09-27,6
5,1,22,81,8,3.0,Marina Bay Street Circuit,2009-09-27,8
8,6,38,54,12,3.888888888888889,Marina Bay Street Circuit,2009-09-27,0
21,6,10,54,17,0.0,Marina Bay Street Circuit,2009-09-27,0
16,10,17,29,15,0.0,Marina Bay Street Circuit,2009-09-27,0
1,1,59,81,3,5.785714285714286,Suzuka Circuit,2009-10-04,3
8,6,38,54,5,2.4615384615384617,Suzuka Circuit,2009-10-04,5
22,23,84,162,6,3.4444444444444446,Suzuka Circuit,2009-10-04,6
